"name","gene","Sample1","Sample2","Sample3","Sample4","Sample5","Sample6"
"gene-SAUSA300_RS15895","gene-SAUSA300_RS15895",0,0,0,0,0,0
"gene-SAUSA300_RS15900","gene-SAUSA300_RS15900",0,0,0,0,0,0
"gene-SAUSA300_RS11875","gene-SAUSA300_RS11875",16,8,6,18,31,8
"gene-SAUSA300_RS11880","gene-SAUSA300_RS11880",8,8,10,26,38,32
"gene-SAUSA300_RS11885","gene-SAUSA300_RS11885",0,2,0,0,4,5
"gene-SAUSA300_RS11890","gene-SAUSA300_RS11890",0,0,0,0,0,0
"gene-SAUSA300_RS16030","gene-SAUSA300_RS16030",0,0,0,2,0,4
"gene-SAUSA300_RS11895","gene-SAUSA300_RS11895",0,0,0,0,0,0
"gene-SAUSA300_RS11900","gene-SAUSA300_RS11900",6,6,8,57,24,48
"gene-SAUSA300_RS11905","gene-SAUSA300_RS11905",0,2,2,6,15,7
"gene-SAUSA300_RS11910","gene-SAUSA300_RS11910",0,0,0,0,0,1
"gene-SAUSA300_RS11915","gene-SAUSA300_RS11915",0,4,2,2,6,6
"gene-SAUSA300_RS11920","gene-SAUSA300_RS11920",8,4,6,14,14,6
"gene-SAUSA300_RS11925","gene-SAUSA300_RS11925",6,2,6,4,2,0
"gene-SAUSA300_RS11930","gene-SAUSA300_RS11930",1936,2047,1115,968,1159,1131
"gene-SAUSA300_RS11935","gene-SAUSA300_RS11935",39,24,18,42,42,49
"gene-SAUSA300_RS11940","gene-SAUSA300_RS11940",34,36,34,68,70,86
"gene-SAUSA300_RS11945","gene-SAUSA300_RS11945",0,0,0,0,2,0
"gene-SAUSA300_RS11950","gene-SAUSA300_RS11950",0,0,0,5,7,4
"gene-SAUSA300_RS11955","gene-SAUSA300_RS11955",31,34,28,22,36,28
"gene-SAUSA300_RS11960","gene-SAUSA300_RS11960",65,35,26,45,44,20
"gene-SAUSA300_RS11965","gene-SAUSA300_RS11965",35,51,34,27,30,30
"gene-SAUSA300_RS16095","gene-SAUSA300_RS16095",50,48,68,66,47,51
"gene-SAUSA300_RS11985","gene-SAUSA300_RS11985",39,64,46,36,50,50
"gene-SAUSA300_RS11990","gene-SAUSA300_RS11990",51,46,57,117,82,138
"gene-SAUSA300_RS11995","gene-SAUSA300_RS11995",6,8,13,35,29,27
"gene-SAUSA300_RS12000","gene-SAUSA300_RS12000",4,17,13,44,32,27
"gene-SAUSA300_RS12005","gene-SAUSA300_RS12005",21,5,5,15,30,14
"gene-SAUSA300_RS12010","gene-SAUSA300_RS12010",3,0,4,0,2,4
"gene-SAUSA300_RS12015","gene-SAUSA300_RS12015",246,303,311,147,152,128
"gene-SAUSA300_RS12020","gene-SAUSA300_RS12020",439,607,757,376,355,431
"gene-SAUSA300_RS12025","gene-SAUSA300_RS12025",149,139,138,88,116,106
"gene-SAUSA300_RS12030","gene-SAUSA300_RS12030",217,248,326,183,202,226
"gene-SAUSA300_RS12035","gene-SAUSA300_RS12035",42,45,80,51,22,51
"gene-SAUSA300_RS12040","gene-SAUSA300_RS12040",53,108,80,69,51,66
"gene-SAUSA300_RS12045","gene-SAUSA300_RS12045",287,341,295,230,222,252
"gene-SAUSA300_RS12050","gene-SAUSA300_RS12050",540,521,469,395,393,446
"gene-SAUSA300_RS12055","gene-SAUSA300_RS12055",117,115,104,71,67,93
"gene-SAUSA300_RS12060","gene-SAUSA300_RS12060",82,120,167,40,56,56
"gene-SAUSA300_RS12065","gene-SAUSA300_RS12065",267,291,350,90,118,76
"gene-SAUSA300_RS12070","gene-SAUSA300_RS12070",54,111,103,19,31,31
"gene-SAUSA300_RS12075","gene-SAUSA300_RS12075",98,108,150,36,22,31
"gene-SAUSA300_RS12080","gene-SAUSA300_RS12080",176,240,232,76,85,84
"gene-SAUSA300_RS12085","gene-SAUSA300_RS12085",43,35,49,10,13,22
"gene-SAUSA300_RS12090","gene-SAUSA300_RS12090",149,155,163,57,72,75
"gene-SAUSA300_RS12095","gene-SAUSA300_RS12095",119,119,131,35,46,58
"gene-SAUSA300_RS12100","gene-SAUSA300_RS12100",172,159,188,41,75,69
"gene-SAUSA300_RS12105","gene-SAUSA300_RS12105",47,54,98,30,38,27
"gene-SAUSA300_RS12110","gene-SAUSA300_RS12110",62,63,54,33,20,20
"gene-SAUSA300_RS12115","gene-SAUSA300_RS12115",101,169,127,35,41,41
"gene-SAUSA300_RS12120","gene-SAUSA300_RS12120",179,181,136,55,79,70
"gene-SAUSA300_RS12125","gene-SAUSA300_RS12125",96,85,55,21,44,38
"gene-SAUSA300_RS12130","gene-SAUSA300_RS12130",51,93,82,16,30,39
"gene-SAUSA300_RS12135","gene-SAUSA300_RS12135",310,333,216,81,125,117
"gene-SAUSA300_RS12140","gene-SAUSA300_RS12140",29,30,25,15,18,24
"gene-SAUSA300_RS12145","gene-SAUSA300_RS12145",156,131,129,80,66,76
"gene-SAUSA300_RS12150","gene-SAUSA300_RS12150",87,122,102,60,74,93
"gene-SAUSA300_RS12155","gene-SAUSA300_RS12155",40,73,33,56,53,57
"gene-SAUSA300_RS12160","gene-SAUSA300_RS12160",14,15,14,85,53,76
"gene-SAUSA300_RS12165","gene-SAUSA300_RS12165",77,106,92,70,59,65
"gene-SAUSA300_RS12170","gene-SAUSA300_RS12170",23,40,30,66,47,45
"gene-SAUSA300_RS12175","gene-SAUSA300_RS12175",0,0,0,0,0,0
"gene-SAUSA300_RS12180","gene-SAUSA300_RS12180",0,8,6,8,10,2
"gene-SAUSA300_RS12185","gene-SAUSA300_RS12185",11,8,18,42,26,41
"gene-SAUSA300_RS12190","gene-SAUSA300_RS12190",1,0,2,2,2,1
"gene-SAUSA300_RS12195","gene-SAUSA300_RS12195",0,6,0,0,6,4
"gene-SAUSA300_RS12200","gene-SAUSA300_RS12200",0,0,0,0,0,0
"gene-SAUSA300_RS12205","gene-SAUSA300_RS12205",2,6,3,2,2,5
"gene-SAUSA300_RS12210","gene-SAUSA300_RS12210",58,62,74,120,127,113
"gene-SAUSA300_RS12215","gene-SAUSA300_RS12215",33,31,32,32,43,44
"gene-SAUSA300_RS12220","gene-SAUSA300_RS12220",1,6,1,0,2,1
"gene-SAUSA300_RS12225","gene-SAUSA300_RS12225",3,2,4,6,6,8
"gene-SAUSA300_RS12230","gene-SAUSA300_RS12230",0,1,0,2,2,2
"gene-SAUSA300_RS12235","gene-SAUSA300_RS12235",2,4,2,2,6,4
"gene-SAUSA300_RS12240","gene-SAUSA300_RS12240",0,2,0,0,0,8
"gene-SAUSA300_RS12245","gene-SAUSA300_RS12245",0,0,0,0,0,0
"gene-SAUSA300_RS12260","gene-SAUSA300_RS12260",43,56,47,36,46,50
"gene-SAUSA300_RS12265","gene-SAUSA300_RS12265",11,12,6,5,8,14
"gene-SAUSA300_RS12270","gene-SAUSA300_RS12270",1,0,5,2,0,0
"gene-SAUSA300_RS12275","gene-SAUSA300_RS12275",11,15,16,16,16,17
"gene-SAUSA300_RS12280","gene-SAUSA300_RS12280",9,15,15,8,10,9
"gene-SAUSA300_RS12285","gene-SAUSA300_RS12285",47,59,24,41,52,35
"gene-SAUSA300_RS12290","gene-SAUSA300_RS12290",17,10,14,30,16,11
"gene-SAUSA300_RS12295","gene-SAUSA300_RS12295",8,6,11,2,10,13
"gene-SAUSA300_RS12300","gene-SAUSA300_RS12300",14,2,6,24,10,5
"gene-SAUSA300_RS12305","gene-SAUSA300_RS12305",10,11,14,11,6,0
"gene-SAUSA300_RS12310","gene-SAUSA300_RS12310",5,4,3,11,7,4
"gene-SAUSA300_RS12315","gene-SAUSA300_RS12315",4,8,5,16,8,26
"gene-SAUSA300_RS12320","gene-SAUSA300_RS12320",2,2,2,10,6,12
"gene-SAUSA300_RS12325","gene-SAUSA300_RS12325",0,2,0,0,0,0
"gene-SAUSA300_RS12330","gene-SAUSA300_RS12330",0,0,2,0,0,2
"gene-SAUSA300_RS12335","gene-SAUSA300_RS12335",6,0,2,4,0,0
"gene-SAUSA300_RS12340","gene-SAUSA300_RS12340",2,0,11,6,4,0
"gene-SAUSA300_RS12345","gene-SAUSA300_RS12345",86,118,107,94,78,74
"gene-SAUSA300_RS12350","gene-SAUSA300_RS12350",4,0,0,4,0,2
"gene-SAUSA300_RS12355","gene-SAUSA300_RS12355",0,0,0,0,0,4
"gene-SAUSA300_RS12360","gene-SAUSA300_RS12360",0,0,3,0,0,0
"gene-SAUSA300_RS12365","gene-SAUSA300_RS12365",2,2,8,8,6,4
"gene-SAUSA300_RS12370","gene-SAUSA300_RS12370",0,2,2,0,8,0
"gene-SAUSA300_RS12375","gene-SAUSA300_RS12375",0,0,2,9,6,6
"gene-SAUSA300_RS12380","gene-SAUSA300_RS12380",4,0,4,4,5,0
"gene-SAUSA300_RS12385","gene-SAUSA300_RS12385",6,4,6,6,4,10
"gene-SAUSA300_RS12390","gene-SAUSA300_RS12390",913,970,903,423,521,437
"gene-SAUSA300_RS12400","gene-SAUSA300_RS12400",10,8,6,6,12,8
"gene-SAUSA300_RS12405","gene-SAUSA300_RS12405",2,2,2,2,0,0
"gene-SAUSA300_RS12410","gene-SAUSA300_RS12410",4,2,2,0,0,0
"gene-SAUSA300_RS12415","gene-SAUSA300_RS12415",9,13,10,10,6,15
"gene-SAUSA300_RS12420","gene-SAUSA300_RS12420",0,0,2,10,8,7
"gene-SAUSA300_RS12425","gene-SAUSA300_RS12425",16,8,18,14,2,16
"gene-SAUSA300_RS12430","gene-SAUSA300_RS12430",12,16,8,4,4,4
"gene-SAUSA300_RS12435","gene-SAUSA300_RS12435",2,4,0,2,4,2
"gene-SAUSA300_RS12440","gene-SAUSA300_RS12440",6,4,8,0,0,2
"gene-SAUSA300_RS12450","gene-SAUSA300_RS12450",138,132,168,200,200,208
"gene-SAUSA300_RS12455","gene-SAUSA300_RS12455",14,10,8,14,6,22
"gene-SAUSA300_RS12460","gene-SAUSA300_RS12460",0,8,4,14,2,8
"gene-SAUSA300_RS12465","gene-SAUSA300_RS12465",0,0,0,0,0,0
"gene-SAUSA300_RS12470","gene-SAUSA300_RS12470",70,116,107,87,61,72
"gene-SAUSA300_RS12475","gene-SAUSA300_RS12475",918,866,1127,1053,1082,1002
"gene-SAUSA300_RS12480","gene-SAUSA300_RS12480",88,95,112,170,178,168
"gene-SAUSA300_RS12485","gene-SAUSA300_RS12485",30,49,44,55,54,36
"gene-SAUSA300_RS12490","gene-SAUSA300_RS12490",42,34,98,140,108,128
"gene-SAUSA300_RS15825","gene-SAUSA300_RS15825",0,0,0,3,7,4
"gene-SAUSA300_RS12500","gene-SAUSA300_RS12500",0,0,0,0,0,0
"gene-SAUSA300_RS12505","gene-SAUSA300_RS12505",0,0,0,0,0,0
"gene-SAUSA300_RS12510","gene-SAUSA300_RS12510",18,22,21,26,28,34
"gene-SAUSA300_RS12515","gene-SAUSA300_RS12515",46,38,46,116,153,109
"gene-SAUSA300_RS12520","gene-SAUSA300_RS12520",2,5,1,12,6,10
"gene-SAUSA300_RS12525","gene-SAUSA300_RS12525",0,4,0,8,3,1
"gene-SAUSA300_RS12530","gene-SAUSA300_RS12530",4,8,2,7,2,5
"gene-SAUSA300_RS12535","gene-SAUSA300_RS12535",2,9,11,11,12,17
"gene-SAUSA300_RS12540","gene-SAUSA300_RS12540",4,2,2,1,2,0
"gene-SAUSA300_RS12545","gene-SAUSA300_RS12545",0,0,0,0,0,0
"gene-SAUSA300_RS12550","gene-SAUSA300_RS12550",8,26,28,10,14,10
"gene-SAUSA300_RS12555","gene-SAUSA300_RS12555",0,0,0,0,0,0
"gene-SAUSA300_RS12560","gene-SAUSA300_RS12560",37,28,46,81,50,102
"gene-SAUSA300_RS12565","gene-SAUSA300_RS12565",7,10,8,9,16,18
"gene-SAUSA300_RS12570","gene-SAUSA300_RS12570",0,0,2,0,2,0
"gene-SAUSA300_RS12575","gene-SAUSA300_RS12575",360,363,340,280,339,284
"gene-SAUSA300_RS12580","gene-SAUSA300_RS12580",10,16,13,12,18,12
"gene-SAUSA300_RS12585","gene-SAUSA300_RS12585",225,216,237,585,586,627
"gene-SAUSA300_RS12590","gene-SAUSA300_RS12590",165,213,200,580,633,634
"gene-SAUSA300_RS12595","gene-SAUSA300_RS12595",2,2,4,4,2,8
"gene-SAUSA300_RS12600","gene-SAUSA300_RS12600",0,5,0,0,0,0
"gene-SAUSA300_RS12605","gene-SAUSA300_RS12605",178,136,144,240,153,224
"gene-SAUSA300_RS12610","gene-SAUSA300_RS12610",2,12,4,6,12,2
"gene-SAUSA300_RS12615","gene-SAUSA300_RS12615",2,2,2,4,6,4
"gene-SAUSA300_RS12620","gene-SAUSA300_RS12620",8,10,2,10,20,4
"gene-SAUSA300_RS12630","gene-SAUSA300_RS12630",16,10,8,6,12,4
"gene-SAUSA300_RS12635","gene-SAUSA300_RS12635",2,0,0,0,0,4
"gene-SAUSA300_RS15565","gene-SAUSA300_RS15565",0,0,0,0,0,0
"gene-SAUSA300_RS12640","gene-SAUSA300_RS12640",9,2,8,12,0,6
"gene-SAUSA300_RS12645","gene-SAUSA300_RS12645",0,0,2,0,0,0
"gene-SAUSA300_RS12650","gene-SAUSA300_RS12650",0,0,2,4,0,0
"gene-SAUSA300_RS12655","gene-SAUSA300_RS12655",4,1,2,8,2,0
"gene-SAUSA300_RS12660","gene-SAUSA300_RS12660",2,2,0,0,0,2
"gene-SAUSA300_RS12665","gene-SAUSA300_RS12665",30,21,24,20,28,40
"gene-SAUSA300_RS12670","gene-SAUSA300_RS12670",2,2,4,6,12,7
"gene-SAUSA300_RS12675","gene-SAUSA300_RS12675",25,21,26,47,49,74
"gene-SAUSA300_RS12680","gene-SAUSA300_RS12680",19,24,28,43,36,44
"gene-SAUSA300_RS12685","gene-SAUSA300_RS12685",10,20,8,9,18,16
"gene-SAUSA300_RS12690","gene-SAUSA300_RS12690",6,2,9,14,14,15
"gene-SAUSA300_RS12695","gene-SAUSA300_RS12695",22,26,26,12,8,6
"gene-SAUSA300_RS12700","gene-SAUSA300_RS12700",4,4,4,0,5,4
"gene-SAUSA300_RS12705","gene-SAUSA300_RS12705",2,0,0,0,0,0
"gene-SAUSA300_RS12710","gene-SAUSA300_RS12710",4,0,0,2,2,0
"gene-SAUSA300_RS12715","gene-SAUSA300_RS12715",0,0,0,0,0,0
"gene-SAUSA300_RS12720","gene-SAUSA300_RS12720",6,9,9,5,7,16
"gene-SAUSA300_RS12730","gene-SAUSA300_RS12730",54,60,39,8,16,12
"gene-SAUSA300_RS12735","gene-SAUSA300_RS12735",31,37,28,29,19,43
"gene-SAUSA300_RS12740","gene-SAUSA300_RS12740",0,0,0,0,0,0
"gene-SAUSA300_RS12745","gene-SAUSA300_RS12745",0,2,2,94,86,64
"gene-SAUSA300_RS12750","gene-SAUSA300_RS12750",0,0,0,58,21,34
"gene-SAUSA300_RS12755","gene-SAUSA300_RS12755",6,2,0,6,6,9
"gene-SAUSA300_RS12760","gene-SAUSA300_RS12760",17,10,30,9,12,11
"gene-SAUSA300_RS12765","gene-SAUSA300_RS12765",0,0,0,2,6,4
"gene-SAUSA300_RS12770","gene-SAUSA300_RS12770",0,7,0,24,24,29
"gene-SAUSA300_RS12775","gene-SAUSA300_RS12775",40,32,34,56,54,68
"gene-SAUSA300_RS12780","gene-SAUSA300_RS12780",159,162,178,1788,1622,1556
"gene-SAUSA300_RS12785","gene-SAUSA300_RS12785",14,18,18,38,44,42
"gene-SAUSA300_RS12790","gene-SAUSA300_RS12790",558,625,781,860,932,979
"gene-SAUSA300_RS12795","gene-SAUSA300_RS12795",0,0,0,2,4,0
"gene-SAUSA300_RS12800","gene-SAUSA300_RS12800",8,10,6,18,16,22
"gene-SAUSA300_RS12805","gene-SAUSA300_RS12805",4,0,0,0,0,0
"gene-SAUSA300_RS12810","gene-SAUSA300_RS12810",6,4,6,2,7,8
"gene-SAUSA300_RS12815","gene-SAUSA300_RS12815",0,0,0,0,0,0
"gene-SAUSA300_RS12820","gene-SAUSA300_RS12820",12,24,6,32,30,30
"gene-SAUSA300_RS12830","gene-SAUSA300_RS12830",0,2,2,2,2,0
"gene-SAUSA300_RS12835","gene-SAUSA300_RS12835",12,4,4,12,12,12
"gene-SAUSA300_RS12840","gene-SAUSA300_RS12840",12,12,0,17,8,14
"gene-SAUSA300_RS12845","gene-SAUSA300_RS12845",387,543,424,348,305,233
"gene-SAUSA300_RS12850","gene-SAUSA300_RS12850",4,12,2,4,8,6
"gene-SAUSA300_RS12855","gene-SAUSA300_RS12855",4,6,4,8,7,7
"gene-SAUSA300_RS12860","gene-SAUSA300_RS12860",148,168,140,198,177,231
"gene-SAUSA300_RS12865","gene-SAUSA300_RS12865",0,1,2,4,0,10
"gene-SAUSA300_RS12870","gene-SAUSA300_RS12870",12,9,22,26,45,42
"gene-SAUSA300_RS12875","gene-SAUSA300_RS12875",2,0,0,0,2,4
"gene-SAUSA300_RS12880","gene-SAUSA300_RS12880",236,229,184,116,174,99
"gene-SAUSA300_RS12885","gene-SAUSA300_RS12885",16,15,16,24,16,26
"gene-SAUSA300_RS12890","gene-SAUSA300_RS12890",66,71,86,208,158,228
"gene-SAUSA300_RS12895","gene-SAUSA300_RS12895",0,2,0,2,0,0
"gene-SAUSA300_RS12900","gene-SAUSA300_RS12900",0,0,0,0,0,1
"gene-SAUSA300_RS12905","gene-SAUSA300_RS12905",16,20,16,34,13,30
"gene-SAUSA300_RS12910","gene-SAUSA300_RS12910",37,32,64,94,75,96
"gene-SAUSA300_RS12915","gene-SAUSA300_RS12915",33,36,37,36,49,66
"gene-SAUSA300_RS12920","gene-SAUSA300_RS12920",11,17,30,25,29,19
"gene-SAUSA300_RS12925","gene-SAUSA300_RS12925",1,8,6,6,12,9
"gene-SAUSA300_RS12930","gene-SAUSA300_RS12930",55,60,60,111,116,113
"gene-SAUSA300_RS12935","gene-SAUSA300_RS12935",92,104,69,130,162,192
"gene-SAUSA300_RS12940","gene-SAUSA300_RS12940",107,99,143,159,110,185
"gene-SAUSA300_RS12945","gene-SAUSA300_RS12945",21,24,39,26,16,28
"gene-SAUSA300_RS12950","gene-SAUSA300_RS12950",48,34,48,69,67,74
"gene-SAUSA300_RS12955","gene-SAUSA300_RS12955",4,2,2,9,6,4
"gene-SAUSA300_RS12960","gene-SAUSA300_RS12960",2,0,0,0,2,0
"gene-SAUSA300_RS12965","gene-SAUSA300_RS12965",2,4,6,6,2,18
"gene-SAUSA300_RS12970","gene-SAUSA300_RS12970",0,0,0,0,0,0
"gene-SAUSA300_RS12975","gene-SAUSA300_RS12975",0,0,0,0,2,0
"gene-SAUSA300_RS12980","gene-SAUSA300_RS12980",2,8,8,2,6,6
"gene-SAUSA300_RS15830","gene-SAUSA300_RS15830",0,0,0,0,0,0
"gene-SAUSA300_RS12985","gene-SAUSA300_RS12985",22,18,10,28,20,25
"gene-SAUSA300_RS12990","gene-SAUSA300_RS12990",19,21,19,43,29,43
"gene-SAUSA300_RS12995","gene-SAUSA300_RS12995",0,0,0,0,0,0
"gene-SAUSA300_RS13000","gene-SAUSA300_RS13000",4,13,10,8,20,12
"gene-SAUSA300_RS13005","gene-SAUSA300_RS13005",4,2,6,6,4,2
"gene-SAUSA300_RS13010","gene-SAUSA300_RS13010",3,0,2,4,2,8
"gene-SAUSA300_RS13015","gene-SAUSA300_RS13015",124,135,133,202,151,244
"gene-SAUSA300_RS13020","gene-SAUSA300_RS13020",115,83,110,145,148,149
"gene-SAUSA300_RS13025","gene-SAUSA300_RS13025",71,62,38,63,59,57
"gene-SAUSA300_RS13030","gene-SAUSA300_RS13030",66,56,34,68,56,44
"gene-SAUSA300_RS13040","gene-SAUSA300_RS13040",3,2,2,2,0,0
"gene-SAUSA300_RS13045","gene-SAUSA300_RS13045",30,30,23,36,40,34
"gene-SAUSA300_RS13050","gene-SAUSA300_RS13050",0,6,6,34,16,24
"gene-SAUSA300_RS13055","gene-SAUSA300_RS13055",0,0,0,0,0,1
"gene-SAUSA300_RS13060","gene-SAUSA300_RS13060",603,674,670,60,40,40
"gene-SAUSA300_RS13070","gene-SAUSA300_RS13070",6,5,8,0,2,4
"gene-SAUSA300_RS13075","gene-SAUSA300_RS13075",18,4,6,0,2,1
"gene-SAUSA300_RS13080","gene-SAUSA300_RS13080",28,12,12,2,2,0
"gene-SAUSA300_RS13085","gene-SAUSA300_RS13085",0,0,0,0,0,0
"gene-SAUSA300_RS13090","gene-SAUSA300_RS13090",0,0,0,0,2,0
"gene-SAUSA300_RS13095","gene-SAUSA300_RS13095",0,0,0,0,0,0
"gene-SAUSA300_RS13100","gene-SAUSA300_RS13100",0,0,0,0,2,0
"gene-SAUSA300_RS13105","gene-SAUSA300_RS13105",0,0,0,0,0,0
"gene-SAUSA300_RS13110","gene-SAUSA300_RS13110",0,0,0,0,0,0
"gene-SAUSA300_RS13115","gene-SAUSA300_RS13115",0,0,0,0,0,0
"gene-SAUSA300_RS13125","gene-SAUSA300_RS13125",2,0,0,0,0,0
"gene-SAUSA300_RS13130","gene-SAUSA300_RS13130",2,0,0,0,0,0
"gene-SAUSA300_RS13140","gene-SAUSA300_RS13140",10,10,15,4,6,10
"gene-SAUSA300_RS13145","gene-SAUSA300_RS13145",1,2,7,0,2,2
"gene-SAUSA300_RS13150","gene-SAUSA300_RS13150",50,61,31,102,97,104
"gene-SAUSA300_RS13155","gene-SAUSA300_RS13155",49,56,44,115,104,117
"gene-SAUSA300_RS13160","gene-SAUSA300_RS13160",50,37,34,29,48,52
"gene-SAUSA300_RS13165","gene-SAUSA300_RS13165",0,0,0,0,0,0
"gene-SAUSA300_RS13170","gene-SAUSA300_RS13170",68,83,108,52,58,96
"gene-SAUSA300_RS13175","gene-SAUSA300_RS13175",2,7,2,2,4,2
"gene-SAUSA300_RS13180","gene-SAUSA300_RS13180",0,6,4,12,20,24
"gene-SAUSA300_RS13185","gene-SAUSA300_RS13185",24,20,4,46,32,36
"gene-SAUSA300_RS13195","gene-SAUSA300_RS13195",4,4,8,28,10,10
"gene-SAUSA300_RS13205","gene-SAUSA300_RS13205",14,16,30,62,50,62
"gene-SAUSA300_RS13210","gene-SAUSA300_RS13210",0,2,2,4,2,2
"gene-SAUSA300_RS13220","gene-SAUSA300_RS13220",10,12,15,17,12,18
"gene-SAUSA300_RS13225","gene-SAUSA300_RS13225",18,18,14,62,53,43
"gene-SAUSA300_RS13230","gene-SAUSA300_RS13230",41,43,69,228,167,214
"gene-SAUSA300_RS13235","gene-SAUSA300_RS13235",55,56,74,311,286,332
"gene-SAUSA300_RS13240","gene-SAUSA300_RS13240",18,16,15,120,108,120
"gene-SAUSA300_RS13245","gene-SAUSA300_RS13245",14,9,27,74,38,66
"gene-SAUSA300_RS13250","gene-SAUSA300_RS13250",0,0,0,0,0,0
"gene-SAUSA300_RS13255","gene-SAUSA300_RS13255",0,0,0,0,0,0
"gene-SAUSA300_RS13260","gene-SAUSA300_RS13260",2,11,4,28,22,45
"gene-SAUSA300_RS13265","gene-SAUSA300_RS13265",18,9,10,34,40,26
"gene-SAUSA300_RS13270","gene-SAUSA300_RS13270",2154,2162,1924,644,783,639
"gene-SAUSA300_RS13275","gene-SAUSA300_RS13275",28,41,22,16,17,18
"gene-SAUSA300_RS13280","gene-SAUSA300_RS13280",53,45,24,93,115,71
"gene-SAUSA300_RS13285","gene-SAUSA300_RS13285",0,2,4,4,4,6
"gene-SAUSA300_RS13290","gene-SAUSA300_RS13290",36,50,54,60,54,28
"gene-SAUSA300_RS13295","gene-SAUSA300_RS13295",7,2,7,12,6,18
"gene-SAUSA300_RS13300","gene-SAUSA300_RS13300",3,0,3,6,7,18
"gene-SAUSA300_RS16035","gene-SAUSA300_RS16035",1,0,0,0,0,0
"gene-SAUSA300_RS13310","gene-SAUSA300_RS13310",10,8,16,28,22,28
"gene-SAUSA300_RS13315","gene-SAUSA300_RS13315",20,13,18,28,30,14
"gene-SAUSA300_RS13320","gene-SAUSA300_RS13320",2,2,0,0,2,0
"gene-SAUSA300_RS13325","gene-SAUSA300_RS13325",11,18,8,5,2,16
"gene-SAUSA300_RS13330","gene-SAUSA300_RS13330",3,8,2,0,1,0
"gene-SAUSA300_RS13335","gene-SAUSA300_RS13335",0,0,0,0,0,0
"gene-SAUSA300_RS13340","gene-SAUSA300_RS13340",2,0,0,0,0,0
"gene-SAUSA300_RS13345","gene-SAUSA300_RS13345",4,2,16,2,4,6
"gene-SAUSA300_RS13350","gene-SAUSA300_RS13350",49,34,35,24,24,30
"gene-SAUSA300_RS13355","gene-SAUSA300_RS13355",2,2,2,0,0,0
"gene-SAUSA300_RS13360","gene-SAUSA300_RS13360",0,0,0,0,2,0
"gene-SAUSA300_RS13365","gene-SAUSA300_RS13365",0,0,2,2,0,0
"gene-SAUSA300_RS13370","gene-SAUSA300_RS13370",5,4,3,3,11,4
"gene-SAUSA300_RS13375","gene-SAUSA300_RS13375",164,191,167,251,224,228
"gene-SAUSA300_RS13380","gene-SAUSA300_RS13380",73,79,102,90,66,78
"gene-SAUSA300_RS13385","gene-SAUSA300_RS13385",406,388,215,233,286,234
"gene-SAUSA300_RS13390","gene-SAUSA300_RS13390",4,2,0,4,4,4
"gene-SAUSA300_RS13395","gene-SAUSA300_RS13395",2,0,0,2,0,0
"gene-SAUSA300_RS13405","gene-SAUSA300_RS13405",0,0,0,0,4,2
"gene-SAUSA300_RS13410","gene-SAUSA300_RS13410",24,28,12,44,29,47
"gene-SAUSA300_RS13415","gene-SAUSA300_RS13415",31,21,17,43,71,46
"gene-SAUSA300_RS13420","gene-SAUSA300_RS13420",23,45,18,7,5,3
"gene-SAUSA300_RS13425","gene-SAUSA300_RS13425",405,402,272,142,119,122
"gene-SAUSA300_RS13430","gene-SAUSA300_RS13430",2,0,7,2,1,2
"gene-SAUSA300_RS15835","gene-SAUSA300_RS15835",0,0,0,0,0,0
"gene-SAUSA300_RS13435","gene-SAUSA300_RS13435",0,0,2,2,0,3
"gene-SAUSA300_RS13440","gene-SAUSA300_RS13440",0,1,0,0,0,1
"gene-SAUSA300_RS13450","gene-SAUSA300_RS13450",6,11,3,6,11,8
"gene-SAUSA300_RS13455","gene-SAUSA300_RS13455",9,10,4,4,6,3
"gene-SAUSA300_RS13460","gene-SAUSA300_RS13460",2,4,2,0,2,2
"gene-SAUSA300_RS13465","gene-SAUSA300_RS13465",4,4,6,12,11,8
"gene-SAUSA300_RS13470","gene-SAUSA300_RS13470",0,0,0,0,0,0
"gene-SAUSA300_RS13475","gene-SAUSA300_RS13475",0,0,2,4,2,4
"gene-SAUSA300_RS13480","gene-SAUSA300_RS13480",2,0,0,0,2,2
"gene-SAUSA300_RS13485","gene-SAUSA300_RS13485",0,0,0,0,0,0
"gene-SAUSA300_RS13490","gene-SAUSA300_RS13490",0,0,0,0,0,0
"gene-SAUSA300_RS13495","gene-SAUSA300_RS13495",0,4,2,8,2,0
"gene-SAUSA300_RS15620","gene-SAUSA300_RS15620",30,54,32,18,16,24
"gene-SAUSA300_RS13510","gene-SAUSA300_RS13510",0,0,0,0,0,0
"gene-SAUSA300_RS13515","gene-SAUSA300_RS13515",0,0,0,0,0,0
"gene-SAUSA300_RS13520","gene-SAUSA300_RS13520",14,10,12,20,12,8
"gene-SAUSA300_RS13525","gene-SAUSA300_RS13525",2,12,6,2,8,6
"gene-SAUSA300_RS16130","gene-SAUSA300_RS16130",0,0,0,0,0,0
"gene-SAUSA300_RS13530","gene-SAUSA300_RS13530",154,116,122,126,128,162
"gene-SAUSA300_RS13535","gene-SAUSA300_RS13535",0,0,0,0,0,0
"gene-SAUSA300_RS13545","gene-SAUSA300_RS13545",162,228,137,311,246,278
"gene-SAUSA300_RS13550","gene-SAUSA300_RS13550",38,38,43,37,27,36
"gene-SAUSA300_RS13555","gene-SAUSA300_RS13555",0,4,0,7,4,8
